date.yyyymmdd	Qsim	Qobs	Pobs	Psim	Temp	act.ET	pot.ET	snow	SM	rcharge	STZ	SUZ	SLZ	Q.K0	Q.K1	Q.K2
1960-08-12	0.071	0.008	0	-0.02	19.7	0.48	4.45	0	21.2	0	0	0.1	36.3	0	0.005	0.069
1960-08-13	0.071	0.011	0	0.02	20.9	0.52	4.86	0	20.7	0	0	0.1	36.2	0	0.005	0.068
1960-08-14	0.07	0.012	0	-0.05	22.3	0.55	5.33	0	20.1	0	0	0.1	36.1	0	0.005	0.068
1960-08-15	0.07	0.012	0	0.01	24.5	0.61	6.07	0	19.5	0	0	0.1	36	0	0.004	0.068
1960-08-16	0.07	0.01	0.2	0.21	25.1	0.61	6.27	0	19.1	0	0	0.1	35.9	0	0.004	0.068
1960-08-17	0.07	0.014	0.1	0.07	24.3	0.57	5.99	0	18.6	0	0	0.1	35.8	0	0.004	0.068
1960-08-18	0.069	0.012	0	0.03	20.4	0.43	4.67	0	18.2	0	0	0.1	35.7	0	0.004	0.068
1960-08-19	0.069	0.01	0	0.01	19.8	0.41	4.47	0	17.8	0	0	0.1	35.6	0	0.004	0.067
1960-08-20	0.069	0.01	0	-0.04	22	0.46	5.19	0	17.3	0	0	0.1	35.5	0	0.004	0.067
1960-08-21	0.069	0.008	0	0.01	24.3	0.51	5.92	0	16.8	0	0	0.1	35.4	0	0.003	0.067
1960-08-22	0.068	0.008	0	-0.04	26.9	0.56	6.74	0	16.2	0	0	0.1	35.3	0	0.003	0.067
1960-08-23	0.068	0.008	0	0.05	27	0.55	6.74	0	15.7	0	0	0.1	35.2	0	0.003	0.067
1960-08-24	0.068	0.008	0	0.01	26.6	0.51	6.59	0	15.2	0	0	0.1	35.1	0	0.003	0.066
1960-08-25	0.068	0.008	0	-0.04	25.3	0.46	6.15	0	14.7	0	0	0.1	35	0	0.003	0.066
1960-08-26	0.067	0.008	0	0.01	23.4	0.41	5.55	0	14.3	0	0	0.1	34.9	0	0.003	0.066
1960-08-27	0.067	0.008	0	-0.02	23	0.38	5.4	0	13.9	0	0	0.1	34.8	0	0.003	0.066
1960-08-28	0.067	0.006	0	0	24.3	0.4	5.78	0	13.5	0	0	0.1	34.7	0	0.002	0.066
1960-08-29	0.067	0.006	0	0.01	25.4	0.41	6.08	0	13.1	0	0	0.1	34.6	0	0.002	0.065
1960-08-30	0.066	0.006	0	-0.01	25.1	0.39	5.96	0	12.7	0	0	0.1	34.5	0	0.002	0.065
1960-08-31	0.066	0.006	0	-0.02	25.3	0.38	5.99	0	12.3	0	0	0	34.4	0	0.002	0.065
1960-09-01	0.066	0.005	0	0.06	24.8	0.36	5.82	0	12	0	0	0	34.3	0	0.002	0.065
1960-09-02	0.066	0.008	0	0.03	24.1	0.33	5.59	0	11.7	0	0	0	34.2	0	0.002	0.065
1960-09-03	0.066	0.007	0	-0.08	24.1	0.32	5.56	0	11.3	0	0	0	34.1	0	0.002	0.065
1960-09-04	0.065	0.007	0	-0.01	22.8	0.29	5.17	0	11	0	0	0	34	0	0.002	0.064
1960-09-05	0.065	0.007	0	0.03	19.1	0.23	4.13	0	10.8	0	0	0	33.9	0	0.002	0.064
1960-09-06	0.065	0.01	0	0	17.9	0.2	3.79	0	10.6	0	0	0	33.8	0	0.002	0.064
1960-09-07	0.065	0.009	0	0.02	19.7	0.22	4.26	0	10.4	0	0	0	33.8	0	0.002	0.064
1960-09-08	0.064	0.006	0	-0.06	21.4	0.24	4.69	0	10.1	0	0	0	33.7	0	0.002	0.064
1960-09-09	0.064	0.008	0	0.05	22.7	0.25	5.01	0	9.9	0	0	0	33.6	0	0.001	0.064
1960-09-10	0.064	0.01	0	0.04	22.8	0.24	5	0	9.7	0	0	0	33.5	0	0.001	0.063
1960-09-11	0.064	0.005	0	-0.06	23.1	0.24	5.05	0	9.4	0	0	0	33.4	0	0.001	0.063
1960-09-12	0.064	0.006	0.1	0.14	23.9	0.24	5.21	0	9.3	0	0	0	33.3	0	0.001	0.063
1960-09-13	0.063	0.006	1.2	1.17	25.1	0.27	5.47	0	10.2	0	0	0	33.2	0	0.001	0.063
1960-09-14	0.063	0.005	3.8	3.83	25.1	0.33	5.43	0	13.7	0	0	0	33.1	0	0.001	0.063
1960-09-15	0.063	0.008	2.1	2.16	22.7	0.36	4.81	0	15.5	0	0	0	33.1	0	0.001	0.063
1960-09-16	0.063	0.005	1.4	1.38	16.9	0.28	3.41	0	16.6	0	0	0	33	0	0.001	0.062
1960-09-17	0.063	0.006	1.4	1.36	15	0.26	2.96	0	17.7	0	0	0	32.9	0	0.001	0.062
1960-09-18	0.063	0.006	0.2	0.22	17.5	0.32	3.53	0	17.6	0	0	0	32.8	0	0.001	0.062
1960-09-19	0.062	0.009	0.1	0.04	18.5	0.34	3.75	0	17.3	0	0	0	32.8	0	0.001	0.062
1960-09-20	0.062	0.008	0	-0.07	18.6	0.33	3.75	0	16.9	0	0	0	32.7	0	0.001	0.062
1960-09-21	0.062	0.008	0.1	0.12	18.2	0.32	3.65	0	16.7	0	0	0	32.6	0	0.001	0.062
1960-09-22	0.062	0.01	0	0.03	19.3	0.33	3.86	0	16.4	0	0	0	32.5	0	0.001	0.062
1960-09-23	0.062	0.014	0.1	0.05	21	0.35	4.2	0	16.1	0	0	0	32.4	0	0.001	0.061
1960-09-24	0.062	0.008	0.7	0.75	21	0.35	4.16	0	16.5	0	0	0	32.3	0	0.001	0.061
1960-09-25	0.061	0.01	2	1.97	20.8	0.37	4.09	0	18.1	0	0	0	32.3	0	0.001	0.061
1960-09-26	0.061	0.008	0.6	0.64	18.4	0.34	3.58	0	18.4	0	0	0	32.2	0	0.001	0.061
1960-09-27	0.061	0.014	0.1	0.1	16.5	0.3	3.18	0	18.2	0	0	0	32.1	0	0.001	0.061
1960-09-28	0.061	0.01	0.6	0.59	15.8	0.29	3.02	0	18.5	0	0	0	32	0	0.001	0.061
1960-09-29	0.061	0.014	0.9	0.9	16.2	0.3	3.07	0	19.1	0	0	0	32	0	0.001	0.06
1960-09-30	0.061	0.013	2	2	15.2	0.3	2.87	0	20.8	0	0	0	31.9	0	0.001	0.06
1960-10-01	0.061	0.045	9.4	9.36	14.5	0.36	2.72	0	29.8	0	0	0	31.9	0	0.001	0.06
1960-10-02	0.061	0.041	11.1	11.03	15.4	0.53	2.86	0	40.2	0.1	0	0.1	31.9	0	0.002	0.06
1960-10-03	0.061	0.045	9.8	9.81	14	0.61	2.59	0	49.3	0.1	0	0.2	31.9	0	0.004	0.06
1960-10-04	0.062	0.05	6.1	6.14	12.6	0.64	2.33	0	54.7	0.1	0	0.3	31.8	0	0.007	0.06
1960-10-05	0.063	0.046	3.1	3.1	12.9	0.7	2.36	0	57	0.1	0	0.3	31.8	0	0.01	0.06
1960-10-06	0.064	0.045	2.1	2.09	12.5	0.69	2.28	0	58.4	0	0	0.3	31.7	0	0.012	0.06
1960-10-07	0.065	0.041	0.4	0.32	13.1	0.72	2.35	0	58	0	0	0.3	31.7	0	0.014	0.06
1960-10-08	0.065	0.045	0.5	0.54	13.7	0.74	2.43	0	57.8	0	0	0.3	31.6	0	0.014	0.06
1960-10-09	0.064	0.046	0.4	0.33	13.6	0.73	2.39	0	57.4	0	0	0.3	31.5	0	0.014	0.06
1960-10-10	0.064	0.041	0.1	0.04	12.1	0.64	2.13	0	56.8	0	0	0.3	31.5	0	0.014	0.059
1960-10-11	0.064	0.045	1.5	1.5	11.2	0.6	1.98	0	57.7	0	0	0.3	31.4	0	0.013	0.059
1960-10-12	0.064	0.045	5.1	5.03	11.5	0.63	2	0	62	0.1	0	0.4	31.4	0	0.014	0.059
1960-10-13	0.065	0.048	4.3	4.18	11.9	0.68	2.03	0	65.4	0.1	0	0.4	31.4	0	0.016	0.059
1960-10-14	0.065	0.041	0.9	0.95	11	0.65	1.88	0	65.7	0	0	0.4	31.3	0	0.018	0.059
1960-10-15	0.066	0.045	0.2	0.11	10.3	0.61	1.77	0	65.2	0	0	0.4	31.3	0	0.02	0.059
1960-10-16	0.066	0.041	1	0.95	9.1	0.55	1.61	0	65.6	0	0	0.4	31.2	0	0.02	0.059
1960-10-17	0.066	0.046	0.6	0.49	9.8	0.59	1.7	0	65.5	0	0	0.4	31.2	0	0.019	0.059
1960-10-18	0.066	0.045	6.1	6.12	12.2	0.72	2.01	0	70.7	0.2	0	0.5	31.1	0	0.02	0.059
1960-10-19	0.067	0.041	7.2	7.3	12.7	0.8	2.07	0	76.9	0.3	0	0.7	31.1	0	0.023	0.059
1960-10-20	0.069	0.043	6.7	6.64	10.4	0.74	1.77	0	82.5	0.3	0	0.8	31.1	0	0.03	0.059
1960-10-21	0.072	0.048	6.6	6.6	10.4	0.8	1.77	0	88	0.3	0	1	31.1	0	0.039	0.059
1960-10-22	0.076	0.05	8.7	8.66	12.3	0.96	2	0	95.2	0.5	0	1.3	31.1	0	0.05	0.059
1960-10-23	0.081	0.05	8.3	8.26	11.2	0.96	1.86	0	101.9	0.6	0	1.6	31.2	0	0.064	0.059
1960-10-24	0.087	0.05	6.1	6.13	11.4	1.03	1.87	0	106.5	0.5	0	1.9	31.2	0	0.08	0.059
1960-10-25	0.093	0.05	2	2.01	10.8	1.01	1.8	0	107.3	0.2	0	1.9	31.2	0	0.095	0.059
1960-10-26	0.097	0.109	6.4	6.32	10.6	1.02	1.77	0	112.1	0.5	0	2.1	31.2	0	0.104	0.059
1960-10-27	0.101	0.158	8.5	8.47	10.6	1.07	1.76	0	118.7	0.8	0	2.6	31.3	0	0.116	0.059
1960-10-28	0.108	0.158	5.1	5.04	9.6	1.04	1.64	0	122.2	0.5	0	2.8	31.3	0	0.134	0.059
1960-10-29	0.115	0.109	3.6	3.67	8.4	0.97	1.5	0	124.5	0.4	0	2.9	31.4	0	0.151	0.059
1960-10-30	0.12	0.158	2.7	2.68	9.8	1.08	1.65	0	125.8	0.3	0	2.9	31.4	0	0.162	0.059
1960-10-31	0.122	0.12	1.5	1.55	12.3	1.25	1.89	0	125.9	0.2	0	2.9	31.4	0	0.167	0.059
1960-11-01	0.123	0.133	2.5	2.54	13.7	1.34	2.02	0	126.8	0.3	0	2.9	31.5	0	0.168	0.059
1960-11-02	0.123	0.158	1.4	1.46	12.6	1.26	1.89	0	126.8	0.2	0	2.9	31.5	0	0.168	0.059
1960-11-03	0.123	0.172	2	1.95	9.5	1.05	1.57	0	127.5	0.2	0	2.9	31.6	0	0.167	0.059
1960-11-04	0.123	0.146	1.5	1.58	10.1	1.08	1.62	0	127.8	0.2	0	2.8	31.6	0	0.166	0.059
1960-11-05	0.122	0.133	0.3	0.26	8.4	0.96	1.44	0	127.1	0	0	2.7	31.7	0	0.163	0.06
1960-11-06	0.121	0.133	0.9	0.91	7.8	0.91	1.38	0	127	0.1	0	2.6	31.7	0	0.158	0.06
1960-11-07	0.119	0.146	0.9	0.85	6.8	0.85	1.28	0	126.9	0.1	0	2.5	31.7	0	0.153	0.06
1960-11-08	0.117	0.133	0.8	0.81	8.1	0.91	1.38	0	126.7	0.1	0	2.5	31.7	0	0.147	0.06
1960-11-09	0.116	0.133	2.2	2.1	9.7	1	1.5	0	127.6	0.2	0	2.5	31.7	0	0.143	0.06
1960-11-10	0.116	0.133	4	4.14	8.6	0.94	1.39	0	130.3	0.5	0	2.7	31.8	0	0.143	0.06
1960-11-11	0.118	0.186	2.4	2.37	9.2	0.97	1.43	0	131.4	0.3	0	2.7	31.8	0	0.148	0.06
1960-11-12	0.12	0.198	1.3	1.17	7.4	0.87	1.26	0	131.6	0.1	0	2.7	31.8	0	0.152	0.06
1960-11-13	0.12	0.215	0.4	0.28	6	0.78	1.14	0	131.1	0	0	2.5	31.7	0	0.152	0.06
1960-11-14	0.118	0.224	0.2	0.21	6.9	0.81	1.19	0	130.5	0	0	2.4	31.7	0	0.148	0.06
1960-11-15	0.116	0.215	0.2	0.12	7.4	0.82	1.22	0	129.8	0	0	2.3	31.7	0	0.141	0.06
1960-11-16	0.113	0.209	0.9	0.79	8.8	0.89	1.31	0	129.6	0.1	0	2.2	31.7	0	0.134	0.06
1960-11-17	0.111	0.198	0.3	0.27	10.6	0.97	1.43	0	128.9	0	0	2.1	31.7	0	0.128	0.06
1960-11-18	0.109	0.186	0.2	0.26	12.9	1.06	1.59	0	128.1	0	0	2	31.6	0	0.123	0.06
1960-11-19	0.107	0.19	0.3	0.22	12.3	1.02	1.53	0	127.3	0	0	2	31.6	0	0.118	0.06
1960-11-20	0.106	0.198	4.7	4.63	10.4	0.93	1.39	0	130.5	0.5	0	2.2	31.6	0	0.115	0.06
1960-11-21	0.108	0.246	5.8	5.94	10.1	0.94	1.36	0	134.8	0.7	0	2.5	31.6	0	0.12	0.059
1960-11-22	0.113	0.298	1.6	1.51	9.3	0.91	1.3	0	135.2	0.2	0	2.5	31.6	0	0.133	0.059
1960-11-23	0.117	0.321	0.2	0.28	10.9	0.98	1.39	0	134.5	0	0	2.4	31.6	0	0.141	0.059
1960-11-24	0.116	0.343	0	-0.03	11.1	0.97	1.4	0	133.5	0	0	2.3	31.6	0	0.14	0.059
1960-11-25	0.114	0.335	0.1	0.1	9.7	0.9	1.3	0	132.7	0	0	2.2	31.5	0	0.133	0.059
1960-11-26	0.111	0.316	0.2	0.15	11.1	0.95	1.38	0	131.9	0	0	2.1	31.5	0	0.126	0.059
1960-11-27	0.108	0.298	0.4	0.28	9.9	0.88	1.29	0	131.3	0	0	2	31.5	0	0.119	0.059
1960-11-28	0.106	0.278	0.1	0.14	6.8	0.74	1.08	0	130.7	0	0	1.9	31.4	0	0.113	0.059
1960-11-29	0.104	0.246	0	-0.01	6	0.69	1.03	0	130	0	0	1.8	31.4	0	0.108	0.059
1960-11-30	0.101	0.246	1	0.97	5.6	0.67	0.99	0	130.2	0.1	0	1.8	31.4	0	0.103	0.059
1960-12-01	0.1	0.246	2.4	2.39	6	0.69	1.01	0	131.6	0.3	0	1.8	31.3	0	0.1	0.059
1960-12-02	0.1	0.246	0.5	0.58	5.9	0.68	1	0	131.4	0.1	0	1.8	31.3	0	0.1	0.059
1960-12-03	0.1	0.246	0.2	0.24	5.1	0.64	0.94	0	131	0	0	1.7	31.3	0	0.1	0.059
1960-12-04	0.1	0.246	3.5	3.44	5.1	0.64	0.93	0	133.4	0.4	0	1.9	31.3	0	0.099	0.059
1960-12-05	0.102	0.232	4.5	4.46	5.4	0.66	0.94	0	136.7	0.5	0	2.1	31.3	0	0.103	0.059
1960-12-06	0.108	0.232	10	9.98	5.3	0.68	0.93	0	144.7	1.3	0	2.9	31.3	0	0.118	0.059
1960-12-07	0.12	0.246	5.7	5.75	4	0.65	0.85	0	149	0.8	0	3.3	31.4	0	0.146	0.059
1960-12-08	0.131	0.314	1.7	1.72	3.1	0.62	0.79	0	149.8	0.3	0	3.3	31.4	0	0.174	0.059
1960-12-09	0.137	1.358	0.5	0.5	2.9	0.6	0.78	0	149.6	0.1	0	3.1	31.4	0	0.187	0.059
1960-12-10	0.137	0.617	0.5	0.55	4.1	0.65	0.83	0	149.4	0.1	0	3	31.4	0	0.185	0.059
1960-12-11	0.134	0.385	0.5	0.62	3.7	0.62	0.8	0	149.3	0.1	0	2.9	31.4	0	0.179	0.059
1960-12-12	0.132	0.357	1.7	1.55	2.1	0.55	0.72	0	150.1	0.2	0	2.9	31.4	0	0.172	0.059
1960-12-13	0.13	0.357	1.8	1.83	1.6	0.53	0.68	0	151.1	0.3	0	2.9	31.5	0	0.169	0.059
1960-12-14	0.13	0.357	1.1	1.14	1.9	0.54	0.69	0	151.5	0.2	0	2.9	31.5	0	0.169	0.059
1960-12-15	0.13	0.357	1.6	1.5	0.9	0.5	0.64	0	152.3	0.2	0	2.9	31.5	0	0.168	0.059
1960-12-16	0.13	0.37	1.2	0.78	0.4	0.48	0.61	0.3	152.3	0	0	2.7	31.6	0	0.166	0.059
1960-12-17	0.128	0.335	0.4	0.46	3.3	0.26	0.76	0	152.7	0.1	0	2.7	31.6	0	0.162	0.059
1960-12-18	0.127	0.37	1.4	1.37	2.3	0.57	0.71	0	153.3	0.2	0	2.7	31.6	0	0.157	0.059
1960-12-19	0.126	0.401	2.1	2	3.1	0.6	0.76	0	154.4	0.3	0	2.8	31.6	0	0.156	0.06
1960-12-20	0.126	0.357	0.5	0.54	3.9	0.64	0.8	0	154.2	0.1	0	2.7	31.7	0	0.156	0.06
1960-12-21	0.126	0.352	0.2	0.08	2.3	0.58	0.73	0	153.7	0	0	2.5	31.7	0	0.154	0.06
1960-12-22	0.124	0.343	0.6	0.68	2.3	0.58	0.74	0	153.7	0.1	0	2.5	31.6	0	0.149	0.06
1960-12-23	0.122	0.335	1.3	1.3	2.5	0.6	0.75	0	154.2	0.2	0	2.5	31.6	0	0.144	0.06
1960-12-24	0.12	0.335	0.3	0.37	1.8	0.57	0.72	0	153.9	0.1	0	2.4	31.6	0	0.14	0.06
1960-12-25	0.119	0.33	1.8	1.72	2.7	0.62	0.77	0	154.7	0.3	0	2.4	31.6	0	0.138	0.06
1960-12-26	0.12	0.033	3.5	3.53	2.9	0.63	0.79	0	157	0.6	0	2.7	31.6	0	0.139	0.06
1960-12-27	0.123	0.335	2.4	2.4	4.2	0.7	0.86	0	158.3	0.4	0	2.8	31.6	0	0.147	0.059
1960-12-28	0.127	0.335	1.3	1.36	3.1	0.66	0.81	0	158.8	0.2	0	2.8	31.6	0	0.156	0.059
1960-12-29	0.129	0.343	0.4	0.35	5	0.75	0.91	0	158.3	0.1	0	2.7	31.6	0	0.159	0.06
1960-12-30	0.128	0.357	2.1	2.08	5.6	0.78	0.95	0	159.3	0.3	0	2.8	31.6	0	0.158	0.06
1960-12-31	0.128	0.341	1.2	1.17	5.3	0.77	0.94	0	159.5	0.2	0	2.8	31.6	0	0.158	0.06
1961-01-01	0.129	0.335	2	1.96	4.8	0.76	0.92	0	160.4	0.3	0	2.8	31.6	0	0.159	0.059
1961-01-02	0.131	0.335	2.6	2.53	3.9	0.73	0.88	0	161.8	0.4	0	3	31.6	0	0.162	0.06
1961-01-03	0.134	0.385	2.6	2.61	5.4	0.81	0.96	0	163.1	0.5	0	3.1	31.6	0	0.169	0.06
1961-01-04	0.137	0.357	0.5	0.57	4.3	0.77	0.91	0	162.8	0.1	0	3	31.6	0	0.175	0.06
1961-01-05	0.137	0.385	0.2	0.12	3.3	0.72	0.86	0	162.2	0	0	2.9	31.6	0	0.176	0.06
1961-01-06	0.134	0.37	0.1	0.1	2.7	0.7	0.84	0	161.6	0	0	2.7	31.6	0	0.169	0.06
1961-01-07	0.131	0.357	0.3	0.21	3	0.71	0.86	0	161.1	0	0	2.6	31.6	0	0.161	0.06
1961-01-08	0.127	0.335	0.2	0.14	5.7	0.84	1.01	0	160.4	0	0	2.5	31.6	0	0.153	0.06
1961-01-09	0.124	0.343	0.9	0.84	5.6	0.84	1.01	0	160.3	0.1	0	2.5	31.6	0	0.146	0.06
1961-01-10	0.123	0.343	1.2	1.2	4.8	0.8	0.97	0	160.5	0.2	0	2.5	31.6	0	0.142	0.06
1961-01-11	0.122	0.343	0.4	0.35	3.6	0.75	0.91	0	160	0.1	0	2.4	31.6	0	0.139	0.06
1961-01-12	0.12	0.357	0.1	0.1	2.3	0.7	0.85	0	159.4	0	0	2.3	31.6	0	0.136	0.06
1961-01-13	0.118	0.37	0.4	0.39	2	0.69	0.84	0	159	0.1	0	2.2	31.6	0	0.131	0.06
1961-01-14	0.115	0.357	0	0.02	2.7	0.72	0.88	0	158.3	0	0	2.1	31.6	0	0.125	0.06
1961-01-15	0.113	0.335	0.2	0.26	3.5	0.76	0.93	0	157.8	0	0	2	31.5	0	0.119	0.059
1961-01-16	0.11	0.335	0.2	0.11	2.6	0.71	0.88	0	157.2	0	0	1.9	31.5	0	0.113	0.059
1961-01-17	0.108	0.335	0.1	0.09	4	0.79	0.98	0	156.5	0	0	1.8	31.5	0	0.108	0.059
1961-01-18	0.106	0.335	1.4	1.44	4.7	0.84	1.03	0	156.9	0.2	0	1.9	31.4	0	0.104	0.059
1961-01-19	0.106	0.33	2	1.92	4.1	0.82	1.02	0	157.7	0.3	0	2	31.4	0	0.104	0.059
1961-01-20	0.107	0.327	1.2	1.25	4.3	0.85	1.05	0	157.9	0.2	0	2	31.4	0	0.107	0.059
1961-01-21	0.111	0.335	5.2	5.17	2.2	0.77	0.93	0	161.5	0.8	0	2.5	31.4	0	0.114	0.059
1961-01-22	0.118	0.335	5.6	5.61	2.5	0.81	0.97	0	165.3	1	0	3	31.4	0	0.131	0.059
1961-01-23	0.129	0.37	3.4	3.31	2	0.81	0.95	0	167.2	0.6	0	3.2	31.4	0	0.156	0.059
1961-01-24	0.138	0.438	1.5	1.55	2.3	0.85	0.98	0	167.6	0.3	0	3.2	31.4	0	0.177	0.059
1961-01-25	0.142	0.419	0.4	0.44	3.6	0.94	1.08	0	167	0.1	0	3.1	31.4	0	0.185	0.059
1961-01-26	0.141	0.385	0.1	0.02	3.1	0.92	1.07	0	166.1	0	0	2.9	31.4	0	0.183	0.059
1961-01-27	0.138	0.375	0.4	0.52	4.7	1.02	1.19	0	165.5	0.1	0	2.8	31.4	0	0.175	0.059
1961-01-28	0.135	0.357	0.6	0.57	5.4	1.07	1.26	0	164.9	0.1	0	2.8	31.4	0	0.167	0.059
1961-01-29	0.132	0.357	0.1	0.01	7.5	1.21	1.42	0	163.7	0	0	2.6	31.4	0	0.161	0.059
1961-01-30	0.129	0.357	0.3	0.3	7.3	1.2	1.43	0	162.8	0	0	2.5	31.5	0	0.154	0.059
1961-01-31	0.126	0.347	0	0.01	5.6	1.11	1.33	0	161.7	0	0	2.4	31.5	0	0.146	0.059
1961-02-01	0.122	0.357	0	-0.06	7.6	1.24	1.49	0	160.4	0	0	2.2	31.5	0	0.139	0.059
1961-02-02	0.119	0.357	0	0.04	9.2	1.34	1.63	0	159.1	0	0	2.1	31.4	0	0.131	0.059
1961-02-03	0.116	0.343	0	0.01	8.6	1.31	1.61	0	157.8	0	0	2	31.4	0	0.123	0.059
1961-02-04	0.113	0.335	0.2	0.1	8.3	1.3	1.61	0	156.6	0	0	1.9	31.4	0	0.117	0.059
1961-02-05	0.11	0.335	0	0.05	9	1.35	1.68	0	155.3	0	0	1.8	31.4	0	0.11	0.059
1961-02-06	0.107	0.327	0	-0.1	9.7	1.4	1.76	0	153.8	0	0	1.7	31.4	0	0.104	0.059
1961-02-07	0.105	0.321	0	0.08	9.3	1.38	1.75	0	152.5	0	0	1.6	31.3	0	0.099	0.059
1961-02-08	0.102	0.321	0.3	0.21	8.2	1.31	1.68	0	151.4	0	0	1.6	31.2	0	0.093	0.059
1961-02-09	0.1	0.319	0	-0.05	7.2	1.25	1.61	0	150.1	0	0	1.5	31.2	0	0.088	0.059
1961-02-10	0.098	0.316	0	-0.03	7.4	1.27	1.65	0	148.8	0	0	1.4	31.1	0	0.084	0.059
1961-02-11	0.096	0.316	0	0.04	9.9	1.44	1.88	0	147.4	0	0	1.3	31	0	0.08	0.059
1961-02-12	0.094	0.315	0	-0.03	10.4	1.47	1.95	0	145.9	0	0	1.3	31	0	0.075	0.059
1961-02-13	0.092	0.314	0.2	0.21	10.9	1.51	2.01	0	144.6	0	0	1.2	30.9	0	0.071	0.058
1961-02-14	0.09	0.308	0	-0.07	11.3	1.53	2.07	0	143	0	0	1.2	30.8	0	0.068	0.058
1961-02-15	0.088	0.308	0	0.08	10.3	1.48	2.02	0	141.6	0	0	1.1	30.8	0	0.064	0.058
1961-02-16	0.087	0.298	0	-0.1	10.5	1.5	2.07	0	140	0	0	1.1	30.7	0	0.061	0.058
1961-02-17	0.085	0.278	0.1	0.09	8.8	1.39	1.94	0	138.7	0	0	1	30.6	0	0.058	0.058
1961-02-18	0.084	0.278	0.1	0.17	8.3	1.37	1.92	0	137.5	0	0	1	30.6	0	0.055	0.058
1961-02-19	0.082	0.278	0.7	0.73	7.6	1.33	1.88	0	136.8	0.1	0	1	30.5	0	0.052	0.058
1961-02-20	0.082	0.278	0.1	0.07	8.1	1.37	1.96	0	135.5	0	0	0.9	30.5	0	0.051	0.058
1961-02-21	0.081	0.263	0.2	0.18	8.2	1.38	2	0	134.3	0	0	0.9	30.4	0	0.05	0.057
1961-02-22	0.08	0.256	0	0.02	8.6	1.42	2.07	0	132.9	0	0	0.9	30.3	0	0.048	0.057
1961-02-23	0.079	0.246	0.2	0.13	8.7	1.43	2.1	0	131.6	0	0	0.8	30.3	0	0.046	0.057
1961-02-24	0.078	0.246	0	-0.02	10.7	1.58	2.35	0	130	0	0	0.8	30.2	0	0.044	0.057
1961-02-25	0.077	0.225	0	0.07	11.9	1.67	2.52	0	128.4	0	0	0.7	30.1	0	0.041	0.057
1961-02-26	0.076	0.224	0	-0.06	11.5	1.64	2.5	0	126.7	0	0	0.7	30.1	0	0.039	0.057
1961-02-27	0.074	0.215	0.1	0.08	12.1	1.68	2.61	0	125.1	0	0	0.7	30	0	0.037	0.057
1961-02-28	0.073	0.215	0	-0.03	11.9	1.67	2.61	0	123.4	0	0	0.6	29.9	0	0.035	0.057
1961-03-01	0.073	0.215	0	-0.05	10.4	1.55	2.46	0	121.8	0	0	0.6	29.9	0	0.034	0.056
1961-03-02	0.072	0.215	0	-0.03	10.7	1.57	2.53	0	120.2	0	0	0.6	29.8	0	0.032	0.056
1961-03-03	0.071	0.215	0	0.02	11.4	1.62	2.64	0	118.6	0	0	0.6	29.7	0	0.03	0.056
1961-03-04	0.07	0.211	0	-0.02	11	1.58	2.62	0	117	0	0	0.5	29.7	0	0.029	0.056
1961-03-05	0.069	0.198	0	0.03	10.4	1.53	2.57	0	115.5	0	0	0.5	29.6	0	0.027	0.056
1961-03-06	0.068	0.186	0	-0.06	9.2	1.44	2.44	0	114	0	0	0.5	29.5	0	0.026	0.056
1961-03-07	0.068	0.186	0	0.01	9	1.41	2.44	0	112.6	0	0	0.5	29.4	0	0.024	0.056
1961-03-08	0.067	0.186	0	-0.01	10.1	1.49	2.61	0	111.1	0	0	0.4	29.4	0	0.023	0.056
1961-03-09	0.066	0.186	0	0.05	10.9	1.55	2.74	0	109.6	0	0	0.4	29.3	0	0.022	0.055
1961-03-10	0.065	0.186	0	-0.01	11.5	1.59	2.85	0	108	0	0	0.4	29.2	0	0.021	0.055
1961-03-11	0.065	0.18	0	-0.01	11.7	1.59	2.9	0	106.4	0	0	0.4	29.2	0	0.02	0.055
1961-03-12	0.064	0.172	0	-0.08	12.2	1.62	3	0	104.7	0	0	0.4	29.1	0	0.019	0.055
1961-03-13	0.064	0.158	0	0.04	12.6	1.64	3.08	0	103.1	0	0	0.3	29	0	0.018	0.055
1961-03-14	0.063	0.158	0	0	12.2	1.6	3.05	0	101.5	0	0	0.3	29	0	0.017	0.055
1961-03-15	0.063	0.154	0	-0.06	11.6	1.54	2.99	0	99.9	0	0	0.3	28.9	0	0.016	0.055
1961-03-16	0.062	0.146	0	0.03	13.1	1.63	3.21	0	98.3	0	0	0.3	28.8	0	0.015	0.054
1961-03-17	0.062	0.146	0.3	0.25	14.9	1.75	3.51	0	96.8	0	0	0.3	28.7	0	0.015	0.054
1961-03-18	0.061	0.133	0.6	0.58	15.4	1.78	3.61	0	95.6	0	0	0.3	28.7	0	0.014	0.054
1961-03-19	0.061	0.133	4.6	4.7	14	1.7	3.42	0	98.4	0.2	0	0.4	28.6	0	0.015	0.054
1961-03-20	0.063	0.133	8.8	8.82	11.8	1.62	3.1	0	105.2	0.4	0	0.6	28.6	0	0.019	0.054
1961-03-21	0.066	0.146	2.2	2.13	11.1	1.63	3.01	0	105.6	0.1	0	0.7	28.6	0	0.026	0.054
1961-03-22	0.069	0.146	3.8	3.84	10.9	1.64	3	0	107.6	0.2	0	0.8	28.5	0	0.033	0.054
